,index,user_id,created_at,text,state,county
31037,598,{'$numberLong': '3786571754'},8/26/2017,during tropical storm sleep with daddy goldenretriever puppy storm rain sleep,Texas,Bexar County
31045,608,250291273,8/26/2017,hurricane harvey the big fight much current event report live you know this ain,Texas,Bexar County
31054,617,233779522,8/26/2017,storm watch chess and college football harveyrainfornext4days austin texas,Texas,Travis County
31075,641,78370008,8/26/2017,little water flood by harvey austin texas,Texas,Travis County
31083,653,78370008,8/26/2017,tree be blow by harvey harvey austin texas,Texas,Travis County
31084,655,406538652,8/26/2017,hope everyone be safe from all the rain and tornado essentiallyfitclub,Texas,Harris County
31134,720,600958397,8/26/2017,tornado warn include rosenberg tx pecan grove tx katy tx until 45 pm cdt,Texas,Fort Bend County
31135,721,600958397,8/26/2017,aviso de tornado incluye rosenberg tx pecan grove tx katy tx hasta la 45 pm cdt,Texas,Fort Bend County
31140,729,975144553,8/26/2017,the best storm so much storm,Texas,Travis County
31156,747,{'$numberLong': '2813551680'},8/26/2017,lonstar lonestarstate harvey whathurricane gonestar little dipper,Texas,Harris County
31165,757,19383505,8/26/2017,harvey update with on the scene apollo roger deards texas bbq and all other grub,Texas,Fort Bend County
31182,778,20068841,8/26/2017,fashion always come first even in search for storm wear fill the bill,Texas,Harris County
31187,783,43122208,8/26/2017,here at wink restaurant rid the hurricane out scallop with long bean cherry tomato bok,Texas,Travis County
31198,798,25621823,8/26/2017,what hurricane ruthiemaesgrandbaby houston texas,Texas,Harris County
31200,800,275640983,8/26/2017,wish harvey would get on with it trajectory have plan for the week and can not firm them,Texas,Galveston County
31213,815,15800674,8/26/2017,hurricane party st roch bar in austin tx,Texas,Travis County
31240,848,125536220,8/26/2017,corona on the mexican border today guess harvey be gonna leave alone lake,Texas,Val Verde County
31285,9,156120430,8/26/2017,that lighten be hella close scar the crap out of me another round and another tornado,Texas,Fort Bend County
31305,39,28255005,8/26/2017,tornado near me in cypress that hit about hour ago houston texas houston texas,Texas,Harris County
31309,44,87285951,8/26/2017,this hurricane gig tho highsociety stonergang highlife420 pasadena texas,Texas,Harris County
31318,53,15291344,8/26/2017,word do not like to hear about tornado it head right toward katy if you hear what,Texas,Harris County
31340,83,22417225,8/26/2017,almost dusk listen audio cicada harvey westbury houston texas,Texas,Harris County
31352,101,21319800,8/26/2017,the bayou have rise since hurricane harvey have become higher friend of macgregor park,Texas,Harris County
31355,105,34922133,8/26/2017,at 12 36 pm ese new braunfels comal co tx public report tropical storm ewx,Texas,Comal County
31366,119,{'$numberLong': '4861703796'},8/26/2017,storm rrrpc houston texas,Texas,Harris County
31371,126,{'$numberLong': '2544227706'},8/26/2017,tornado warn continue for rosenberg tx pecan grove tx katy tx until 45 pm cdt,Texas,Fort Bend County
31376,133,22310840,8/26/2017,quarry be close look like harvey regal cinema alamo quarry 16,Texas,Bexar County
31385,145,30522391,8/26/2017,taco for the storm hurricaneharvey sanantonio taco taquitos amp panaderia west avenue,Texas,Bexar County
31398,161,{'$numberLong': '2851642834'},8/26/2017,tornado spot near nw harris county witness say,Texas,Harris County
31403,170,{'$numberLong': '2849942284'},8/26/2017,video lucky driver escape flood car after harvey hit cypress area,Texas,Harris County
31411,178,374330739,8/26/2017,harvey weather texas nixon texas,Texas,Gonzales County
31416,184,{'$numberLong': '2850315393'},8/26/2017,greenspoint still in flood recovery wait uncertainly for harvey deluge,Texas,Harris County
31431,201,156120430,8/26/2017,it get bad out here harvey fort bend county texas,Texas,Fort Bend County
31458,234,600958397,8/26/2017,aviso de tornado incluye sugar land tx mission bend tx rosenberg tx hasta la 15 pm cdt,Texas,Fort Bend County
31486,271,{'$numberLong': '862479145003081728'},8/26/2017,my family and have be at home all weekend wait out this storm keep all those affect,Texas,Harris County
31524,321,34922133,8/26/2017,at 12 15 pm yoakum dewitt co tx fire dept rescue report hurricane ewx,Texas,DeWitt County
31539,341,282706785,8/26/2017,hurricane party strange land brewery in austin tx,Texas,Travis County
31558,366,600958397,8/26/2017,aviso de tornado incluye montgomery tx richards tx dobbin tx hasta la 30 pm cdt,Texas,Montgomery County
31571,385,19136087,8/26/2017,can not believe this be sienna plantation siennaplantation hurricane hurricaneharvey,Texas,Fort Bend County
31574,390,317452691,8/26/2017,my hurricane sundae cooky and creme hurricaneharvey houston tagsforlikes north,Texas,Harris County
31604,434,600958397,8/27/2017,aviso de tornado incluye rosharon tx holiday lake tx bailey prairie tx hasta la 45 pm cdt,Texas,Brazoria County
31615,448,30913729,8/27/2017,satx live on till pm find your hurricane harvey bih and stay safe nm,Texas,Bexar County
31625,461,18049866,8/27/2017,if drive hour through hurricane to bring food water and generator to the most beautiful,Texas,Guadalupe County
31632,470,15623243,8/27/2017,more rain flood all be safe txwx harvey fema region vi in denton tx,Texas,Denton County
31635,473,208612061,8/27/2017,hurricane party ten oak ranch in lampasas tx,Texas,Lampasas County
31649,490,{'$numberLong': '2936145144'},8/27/2017,hurricane shenanigan backtothebasics zabcikville texas,Texas,Bell County
31677,527,22310840,8/27/2017,here rain be pick up harvey grocery,Texas,Bexar County
31707,563,961549298,8/27/2017,let deliver to you while it storm 360 pizza deliver location to choose from,Texas,Travis County
31733,594,22417225,8/27/2017,westbury harvey rain and thunder pick up houston texas,Texas,Harris County
31765,637,366706477,8/27/2017,maybe if share some of my soup with harvey he would stop rain on my parade but let be,Texas,Travis County
31787,664,{'$numberLong': '2544227706'},8/27/2017,tornado warn continue for rosharon tx holiday lake tx bonney tx until 45 pm cdt,Texas,Brazoria County
31789,666,{'$numberLong': '2278186238'},8/27/2017,storm be my worst enemy and this hurricane be not help my heart go out to those who ve,Texas,Travis County
31822,702,68341255,8/27/2017,check out the bayou by my house before the next rain band hit harvey pasadena crenshaw,Texas,Harris County
31844,737,15850395,8/27/2017,hurricane do not stop the bge biggreenegg goodeats fightnight san antonio texas,Texas,Bexar County
31846,739,{'$numberLong': '2544227706'},8/27/2017,tornado warn include sugar land tx mission bend tx pecan grove tx until 00 pm cdt,Texas,Fort Bend County
31847,740,600958397,8/27/2017,aviso de tornado incluye sugar land tx mission bend tx pecan grove tx hasta la 00 pm cdt,Texas,Fort Bend County
31878,777,{'$numberLong': '3142363759'},8/27/2017,ok this be the texan you keep interrupt for storm stop it,Texas,Harris County
31883,785,27396316,8/27/2017,harvey hulk mockmosa fresh green juice green apple amp cucumber fre brut alcohol remove,Texas,Harris County
31894,799,86834370,8/27/2017,sayonara harvey austin bergstrom international airport,Texas,Travis County
31898,806,144587041,8/27/2017,cover hurricane harvey hurricaneharvey sanantonio mayorronnirenberg theweatherchannel,Texas,Bexar County
31899,807,311525257,8/27/2017,torrontes hatch pepper cheese hurricane relief hurricaneharveyready home anew,Texas,Harris County
31920,837,51101842,8/27/2017,hurricane during hurricane harvey with ration hurricaneharvey,Texas,Harris County
31952,882,248689871,8/27/2017,backyard start to fill up and we be just get start with harvey atx flood tmbg,Texas,Travis County
31987,40,{'$numberLong': '4498604474'},8/27/2017,this be how we do hurricane in texas hurricane hurricaneharvey fightnight texan,Texas,Harris County
31997,56,{'$numberLong': '869422463284908032'},8/27/2017,weather the storm my baby alloverme hurricaneharvey momsbelike homelife,Texas,Harris County
32004,66,{'$numberLong': '3817486992'},8/27/2017,full house all day and they want to still ask me question survive harvey houston,Texas,Harris County
32050,130,600958397,8/27/2017,tornado warn include sugar land tx missouri city tx mission bend tx until 30 pm cdt,Texas,Fort Bend County
32051,131,600958397,8/27/2017,aviso de tornado incluye sugar land tx missouri city tx mission bend tx hasta la 30 pm cdt,Texas,Fort Bend County
32068,156,58624342,8/27/2017,hundred of harvey evacuee arrive in dallas,Texas,Dallas County
32076,169,28177259,8/27/2017,rain come off the roof with little lightning mix in during harvey hurricaneharvey,Texas,Fort Bend County
32092,191,{'$numberLong': '2193133921'},8/27/2017,hurricane harvey party with dog dog dog l4l ff houston pet petsofinstagram travelgram,Texas,Harris County
32097,197,58624342,8/27/2017,this be the dumbest thing ve ever do say man who ride out harvey with wife four dog in truck,Texas,Dallas County
32120,227,28177259,8/27/2017,latest band from harvey pas through after last night tornado hit in vicinity we be,Texas,Fort Bend County
32121,228,32016249,8/27/2017,harvey survival party thank martin and twmtwmtravis movienight margarita austin,Texas,Travis County
32136,243,25990685,8/27/2017,from total eclipse of the heart to rock me like hurricane texas round rock texas,Texas,Williamson County
32153,267,14358443,8/27/2017,desde katy texas harvey cinco ranch west katy texas,Texas,Fort Bend County
32156,270,28411747,8/27/2017,into the wood and the storm turkey creek bryan texas,Texas,Brazos County
32195,315,188841632,8/27/2017,hurricane harvey ain stoppin these gain notfloodedyet willworkoutfortacos,Texas,Montgomery County
32238,376,190478026,8/27/2017,when asparagus use bacon to stay dry while harvey pas through dinner bacon hurricane,Texas,Bastrop County
32259,400,40729084,8/27/2017,houston hurricaneharvey here be where we be the storm have not really move all day the,Texas,Montgomery County
32262,403,19383505,8/27/2017,purplish sky with tornado warn roger deards texas bbq and all other grub,Texas,Fort Bend County
32264,405,74565367,8/27/2017,aqu otra de la tantas recomendaciones con est tormenta sus tornado sugar land,Texas,Fort Bend County
32306,460,176278507,8/27/2017,tornado warn for my area they ve be hit the north side and now possibly this way,Texas,Harris County
32321,484,121572192,8/27/2017,when it only be like 24 hour of hurricane harvey house arrest and you re already lose it,Texas,Harris County
32328,493,46430064,8/27/2017,it go to be long night in cypress torrential rain tornado warn not fun harvey,Texas,Harris County
32390,571,19375649,8/27/2017,pre harvey by the swing bridge please see both pic here this be my favorite paint of our,Texas,Matagorda County
32423,614,600958397,8/27/2017,aviso de tornado incluye pinehurst tx waller tx pine island tx hasta la 45 pm cdt,Texas,Harris County
32464,666,58624342,8/27/2017,this be an impressive feeder band move into houston torrential rain and tornado potential with this band txwx,Texas,Dallas County
32466,668,58624342,8/27/2017,hurricane harvey beware of alligator,Texas,Dallas County
32482,685,105294577,8/27/2017,we re sit at the very edge where hurricane meet calm and it,Texas,Menard County
32496,701,{'$numberLong': '2292126458'},8/27/2017,feeder band from hurricane steve harvey still blow from the east pray for south texas,Texas,Montgomery County
32523,731,34922133,8/27/2017,at 00 pm ssw sunset valley travis co tx train spotter report tropical storm ewx,Texas,Travis County
32530,741,{'$numberLong': '2894000954'},8/27/2017,hurricane harvey can not stop from good time austin texas,Texas,Travis County
32541,754,34922133,8/27/2017,at 22 pm nnw new braunfels comal co tx public report tropical storm ewx,Texas,Comal County
32555,770,32426702,8/27/2017,can not trust dish satellite when cloud be around much le storm,Texas,Harris County
32575,795,236302168,8/27/2017,family bond time during the hurricane san antonio texas,Texas,Bexar County
32580,803,1637398764,8/27/2017,hurricane harvey have be windy like crazy for the past 24 hour hurricaneharvery,Texas,Guadalupe County
32597,823,600958397,8/27/2017,aviso de tornado incluye meadow place tx bunker hill village tx addicks tx hasta la 00 pm cdt,Texas,Harris County
32610,839,191316916,8/27/2017,come at me harvey prepped so hard houston texas,Texas,Harris County
32631,868,173168992,8/27/2017,tornado pizza party thank domino even with harvey out there the pizza come warm and,Texas,Harris County
32632,869,18689727,8/27/2017,it call blue hurricane fightparty sing hill dallas,Texas,Dallas County
32673,36,99535876,8/27/2017,just touch down hurricane harvey be alive and well lol,Texas,Travis County
32677,41,54040038,8/27/2017,harvey part hurricaneharvey houston texas tropicalstormharvey houston texas,Texas,Harris County
32688,55,{'$numberLong': '741119911888588800'},8/27/2017,texas flood hurricaneharvey atx austin hurricane texas kvueharvey summer,Texas,Travis County
32705,79,114604351,8/27/2017,hurricane harvey can not hold me down tnt gay gayguy gayinked gaypride gayscruff scruff,Texas,Harris County
32715,93,265509525,8/27/2017,hurricane margarita with my si jacala mexican restaurant,Texas,Bexar County
32718,96,1306024573,8/27/2017,we survive hurricane in night hurricane harry,Texas,Brazos County
